"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name"
963043.057548768,-0.76709453215234,0.51817183736288,-1.48038638312784,0.138770161846203,0.873125748106263,"ENSMUSG00000064351","mt-Co1"
324976.401320305,-0.255885825717149,0.494251021845167,-0.51772442424471,0.604650554701407,0.975738625412851,"ENSMUSG00000064370","mt-Cytb"
231062.111002584,0.0274848276116575,0.498443193692021,0.0551413440076782,0.956025858476006,0.995562391259117,"ENSMUSG00000064341","mt-Nd1"
308616.048172187,-0.398815417602083,0.594826360030707,-0.67047367837144,NA,NA,"ENSMUSG00000064367","mt-Nd5"
185634.171108427,-0.134517011888429,0.495677098092023,-0.271380324824804,0.786098532957373,0.986790728916062,"ENSMUSG00000064363","mt-Nd4"
219570.231022718,0.313722003315131,0.503778430465221,0.622738061701888,0.533456666419761,0.968533695893215,"ENSMUSG00000064345","mt-Nd2"
373568.482222228,-0.312774351836522,0.901967849842842,-0.346768847571473,0.728764982632841,0.983600012386653,"ENSMUSG00000066108","Muc5b"
129.190565901275,5.2129185034166,2.07774839517822,2.50892673796023,NA,NA,"ENSMUSG00000024653","Scgb1a1"
240297.998079299,2.31070695249025,1.3407272205786,1.72347284147259,0.0848030523423722,0.806841421098732,"ENSMUSG00000024768","Lipf"
236330.807068166,2.67465084970818,1.38942956563493,1.92499923411802,0.0542294540588477,0.740598680913624,"ENSMUSG00000027485","Bpifb1"
79779.5064411519,-0.0532001648069104,0.2304699185757,-0.230833442974625,0.817444199020223,0.987457426985538,"ENSMUSG00000037742","Eef1a1"
106412.118061858,0.373057247780133,0.494995949141202,0.753657173209948,0.451055104160739,0.958300652313267,"ENSMUSG00000064368","mt-Nd6"
22064.0728439806,-2.4975196383786,0.531888160557959,-4.69557291096435,2.65860513989753e-06,0.00407253997346636,"ENSMUSG00000021270","Hsp90aa1"
129675.114246589,-0.340994033609476,0.544213678768812,-0.626581151691952,0.530933826579159,0.968533695893215,"ENSMUSG00000031972","Acta1"
9020.12750798023,0.0447463408179243,0.273626874749467,0.163530504300406,0.870100757452741,0.991707216945031,"ENSMUSG00000029580","Actb"
18522.9941781785,-0.92275155103635,1.30100829560135,-0.709258775794229,0.478163905485209,0.96039014861628,"ENSMUSG00000090877","Hspa1b"
28845.5065116418,-1.32661438230581,0.287946337689307,-4.60715837871576,4.08209082387357e-06,0.00468981209527774,"ENSMUSG00000015656","Hspa8"
115889.176978712,1.43338447232857,1.41214705049846,1.01503910079522,NA,NA,"ENSMUSG00000074264","Amy1"
65.2271266569452,4.81110751004146,4.09362224280515,1.17526904650212,0.239887094097018,0.931277201300219,"ENSMUSG00000027556","Car1"
102175.154311983,0.0225786969506692,0.46986168180167,0.0480539227291144,0.961673268086317,0.996243295443712,"ENSMUSG00000059668","Krt4"
38968.6596578877,-0.701041429803585,0.409025331975793,-1.71393157097926,0.0865412940232198,0.806841421098732,"ENSMUSG00000034994","Eef2"
25065.9722927238,-0.942282333331998,0.225830111840761,-4.17252741740847,3.01239336745338e-05,0.0197763624573315,"ENSMUSG00000023944","Hsp90ab1"
94212.9158911408,0.171045287374518,0.409842958171599,0.417343482336721,0.676427187927755,0.979771626702566,"ENSMUSG00000044041","Krt13"
92035.6656274755,-0.566995008664557,0.629121517651284,-0.901248793367192,0.367456053196199,0.951269251067768,"ENSMUSG00000057003","Myh4"
16583.348732646,0.242344045957605,0.417600822650715,0.580324637339863,0.561695716010056,0.970001162310726,"ENSMUSG00000024661","Fth1"
28172.4576060675,0.316537105305386,0.31324120322561,1.01052193021172,0.312245298040919,0.948173180477431,"ENSMUSG00000060126","Tpt1"
28178.8970860279,0.0485491091121361,0.421869542126227,0.11508085856933,0.908381031741729,0.991707216945031,"ENSMUSG00000026879","Gsn"
