"gene_id","gene_name","lfc_db_wt","padj_db_wt","lfc_trt_db","padj_trt_db","lfc_trt_wt","padj_trt_wt","rescue_score"
"ENSMUSG00000000948","Gm38393",-0.753807302688146,0.927684980312276,3.69933791922713,0.61543985074727,2.94553061653898,0.810793070485639,4.90753791590364
"ENSMUSG00000023393","Slc17a9",-0.55174507371151,0.84369990969478,2.54628557487615,0.213893387496277,1.99454050116464,0.436870218422983,4.61496748443561
"ENSMUSG00000032500","Dclk3",-0.641691379914581,0.917320659258433,2.87815178493029,0.58969071016329,2.23646040501571,0.805789518210904,4.48525860720369
"ENSMUSG00000000318","Clec10a",-0.831795949358694,0.872045308223807,3.62238578377227,0.357872925468638,2.79058983441357,0.59509869965667,4.35489711937776
"ENSMUSG00000020284","1810043G02Rik",-0.771366229825439,0.789626965048592,3.35161705761604,0.110221470578915,2.5802508277906,0.286066375993438,4.34503991492409
"ENSMUSG00000094840","Muc3a",-0.629141697934219,0.653983945797929,2.72761774691405,0.00459131384069365,2.09847604897983,0.0293327128194769,4.33545853957885
"ENSMUSG00000000889","Dbh",0.610831355730342,0.955894196598406,-2.63675171983182,0.848266648992502,-2.02592036410148,0.953892216935002,4.31666072001032
"ENSMUSG00000025081","Tdrd1",-0.62123394914669,0.884548812081407,2.53807406471166,0.487306341795691,1.91684011556497,0.723528377966617,4.08553664557111
"ENSMUSG00000070720","Tmem200b",0.724181608501412,0.87613476312364,-2.91678153385857,0.465512662854042,-2.19259992535716,0.709909726579169,4.02769346751904
"ENSMUSG00000024039","Cbs",-1.02616172352581,0.867629005246163,4.12423283275854,0.401900519149286,3.09807110923273,0.666032936288337,4.01908660029533
"ENSMUSG00000034320","Slc26a2",-0.530083422456726,0.834764855855874,2.12903430054774,0.274212891717748,1.59895087809102,0.539119089539536,4.01641366311837
"ENSMUSG00000052496","Pkdrej",-0.83103753031458,0.88670546237415,3.33465453479304,0.511525155963552,2.50361700447846,0.739313319044078,4.01264011931055
"ENSMUSG00000069379","Gm4950",-0.607600458807748,0.894614319065347,2.39929446762394,0.549297039758199,1.7916940088162,0.785667118297242,3.94880292278236
"ENSMUSG00000055900","Tmem69",-0.579832199371933,0.866166847418716,2.28200285427173,0.411141485171339,1.7021706548998,0.676914848981273,3.93562630144302
"ENSMUSG00000058325","Dock1",-0.533414431719623,0.715026633672774,2.07558066498599,0.051211916841351,1.54216623326637,0.210805492534969,3.89112206487314
"ENSMUSG00000038700","Hoxb5",-0.522505206039594,0.880421107309468,1.99810681911505,0.510736990248751,1.47560161307545,0.749974746433932,3.82408978134399
"ENSMUSG00000048899","Rimkla",-0.934166247954281,0.896823734079948,3.52258915975204,0.586324048835376,2.58842291179776,0.82212135200398,3.77083754360224
"ENSMUSG00000032816","Igdcc4",-0.638750328867389,0.850752692526057,2.37523670133186,0.393598662697879,1.73648637246447,0.674364283455597,3.71856826366501
"ENSMUSG00000013766","Ly6g6e",-0.948416918024921,0.834764855855874,3.51838686831163,0.327137896042339,2.56996995028671,0.623905856162058,3.70974705474326
"ENSMUSG00000031391","L1cam",-0.606112554995488,0.660866900199504,2.24333368778418,0.0278639945086554,1.6372211327887,0.157483748089077,3.70118333516599
"ENSMUSG00000095193","Gm20939",0.902917481970206,0.879244259553527,-3.31397723805477,0.538661648274472,-2.41105975608457,0.795066808757888,3.67029911839067
"ENSMUSG00000038623","Tm6sf1",0.959764115022302,0.868913785904085,-3.51642863282402,0.501299067305193,-2.55666451780172,0.756031933839582,3.66384674920078
"ENSMUSG00000030954","Gp2",2.02951604322291,0.789579862665809,-7.4186353548896,0.261224944079918,-5.38911931166669,0.548095519759315,3.65537162401962
"ENSMUSG00000066072","Cyp4a10",2.38390572580512,0.496552418414044,-8.70233283174595,0.00837072998003406,-6.31842710594083,0.0843879977609076,3.65045175131953
"ENSMUSG00000020282","Rhbdf1",-0.520340972058229,0.863164566953795,1.89083365413325,0.461019380285463,1.37049268207502,0.723528377966617,3.63383580319263
"ENSMUSG00000022324","Matn2",-0.66149618337223,0.73944654673254,2.38595612306966,0.115883531003662,1.72445993969743,0.362294112379754,3.60690837384176
"ENSMUSG00000049539","Hist1h1a",-1.16883251188469,0.854152920376448,4.17178576733304,0.423954416267395,3.00295325544835,0.683415544561584,3.56919038862653
"ENSMUSG00000033377","Palmd",0.567387996424834,0.823818354495147,-1.99035376845844,0.355063416627246,-1.42296577203361,0.657968745817262,3.50792364484242
"ENSMUSG00000023828","Slc22a3",-1.27987222420819,0.763366414649863,4.42388026400537,0.179709657470331,3.14400803979718,0.458895793922427,3.45650150095433
"ENSMUSG00000053852","Adgrg4",1.15632366225336,NA,-3.98520612084812,NA,-2.82888245859476,NA,3.44644518739852
"ENSMUSG00000097481","D330020A13Rik",-0.680395654550106,0.946458867875206,2.33697541576301,0.863022545020485,1.6565797612129,0.958186007942467,3.43473007232575
"ENSMUSG00000050697","Prkaa1",-0.547876399718881,0.748024201324415,1.88162910845016,0.151959274157069,1.33375270873128,0.442859494222163,3.43440438284189
"ENSMUSG00000024028","Tff2",1.07521584737415,0.8815291156099,-3.66937631090791,0.600141242878146,-2.59416046353376,0.850310308328591,3.41268808478699
"ENSMUSG00000045912","C2cd4c",-0.595550710319275,0.91732005272501,2.03045088812477,0.717230408335184,1.4349001778055,0.906507599166467,3.40936691526444
"ENSMUSG00000040276","Pacsin1",-0.771506968917959,0.889099260520781,2.60601118936257,0.61543985074727,1.83450422044461,0.857072913762346,3.37781937733824
"ENSMUSG00000021532","Fastkd3",-0.735994175852806,0.687446914518171,2.48524040424655,0.0750144099262586,1.74924622839375,0.309181437202065,3.37671205260133
"ENSMUSG00000018924","Alox15",1.36806982824777,0.855343421032892,-4.59378466618862,0.514182684848223,-3.22571483794085,0.785667118297242,3.35785832808868
"ENSMUSG00000044986","Tst",-1.04427833299445,0.707936202620122,3.48931286258811,0.107990664602442,2.44503452959367,0.376042812575875,3.34136288414849
"ENSMUSG00000044320","1700001O22Rik",-0.724024759708078,0.895569034770113,2.41238522951507,0.641340295450979,1.688360469807,0.870675661164477,3.33190985138095
"ENSMUSG00000016382","Pls3",-0.712465610970505,0.71172183941696,2.36849936662786,0.117084202132041,1.65603375565736,0.39311075026149,3.32437008910724
"ENSMUSG00000005043","Sgsh",-0.625952413875853,0.746747035986427,2.07745577102756,0.169850714292369,1.45150335715171,0.469510697613977,3.31887173046287
"ENSMUSG00000030167","Klrc1",-1.12849954905402,0.89905222947816,3.73861573243098,0.652881856375525,2.61011618337696,0.876629703295116,3.31290848593154
"ENSMUSG00000025189","Cnnm1",0.649632094812304,0.886636319145285,-2.15003666338844,0.620059487262259,-1.50040456857614,0.862341636964688,3.30962198536333
"ENSMUSG00000047517","Dmbt1",-0.813825958385564,0.710073166443357,2.68924971685527,0.116917119006445,1.87542375846971,0.394353399942132,3.3044531071362
"ENSMUSG00000003410","Elavl3",0.568655757291171,0.917320659258433,-1.87720025253729,0.737187760586567,-1.30854449524612,0.921115803690888,3.30111887282995
"ENSMUSG00000057003","Myh4",0.576001495582344,0.948105588244565,-1.88257343942551,0.882523400492807,-1.30657194384317,0.967760108565144,3.26834817941264
"ENSMUSG00000007207","Stx1a",-0.64509419802727,0.919425197757317,2.10495580335997,0.754720954776499,1.4598616053327,0.931307832940053,3.26302082672117
"ENSMUSG00000033715","Akr1c14",-0.967469114200451,0.717414390672894,3.13569446590845,0.13443245101053,2.168225351708,0.43840637397512,3.24113133937086
"ENSMUSG00000035674","Ndufa3",-0.656318978668413,0.798857684731525,2.11799320953593,0.333280333867043,1.46167423086751,0.658916186487855,3.22707902464297
"ENSMUSG00000043885","Slc36a4",-0.556234863182482,0.859210581396242,1.78734254105789,0.527822745731279,1.2311076778754,0.806572436325358,3.21328751461507
"ENSMUSG00000006241","Ccdc159",0.527921509595807,0.952100313447076,-1.69482608308577,0.893192874883115,-1.16690457348997,0.973074576329054,3.21037512637699
"ENSMUSG00000044037","Als2cl",-0.63496488691611,0.734324654626244,2.01721905232189,0.179709657470331,1.38225416540578,0.500407878636305,3.17689858744646
"ENSMUSG00000057378","Ryr3",1.13715946942917,0.768885736624407,-3.59890929223038,0.282375220622211,-2.46174982280122,0.63099346627549,3.16482374634488
"ENSMUSG00000007989","Fzd3",-0.736137686837144,0.856050151469014,2.31848236320823,0.528281680328348,1.58234467637108,0.808926069097369,3.14952271112449
"ENSMUSG00000042165","Gm9774",0.706492229484125,0.789579862665809,-2.20797531762692,0.335242491790605,-1.5014830881428,0.674364283455597,3.125264830215
"ENSMUSG00000018171","Vmp1",0.538447479904746,0.721473986789559,-1.67936105060487,0.168701588638298,-1.14091357070012,0.494754152744261,3.11889481013442
"ENSMUSG00000022263","Trio",-0.593807657263371,0.648190166325794,1.83145008546616,0.0732110176369344,1.23764242820279,0.343099784318627,3.08424801038539
"ENSMUSG00000074968","Ano3",0.578207036109685,0.935626138216401,-1.77265452237745,0.84303845038563,-1.19444748626776,0.957022642236353,3.06577819305744
"ENSMUSG00000002948","Map2k7",-0.572909008581424,0.768322863451984,1.7535907414163,0.282375220622211,1.18068173283488,0.639144069529948,3.06085384441476
"ENSMUSG00000048232","Fbxo10",-1.11864382240177,0.818893487096364,3.42191691269604,0.425183660287279,2.30327309029427,0.73545661139408,3.05898700209067
"ENSMUSG00000066392","Nrxn3",1.0801006486687,0.843474547209613,-3.29149128019201,0.524389360804122,-2.21139063152331,0.815997999612754,3.04739311493702
"ENSMUSG00000045094","Arhgef37",-0.640031618743135,0.917007423529048,1.93965488209575,0.756794666667318,1.29962326335262,0.935428668383615,3.03056103057027
"ENSMUSG00000061186","Sfmbt2",0.59721428198529,0.941827343750601,-1.79529961539129,0.876029645813607,-1.198085333406,0.967794436942997,3.00612304418318
"ENSMUSG00000039158","Akna",-0.59301653404598,0.813815310303526,1.78135170460664,0.422210657641455,1.18833517056066,0.739683457665109,3.00388202071364
"ENSMUSG00000026639","Lamb3",-0.56748301435016,NA,1.69665528171668,NA,1.12917226736652,NA,2.98979042334785
"ENSMUSG00000020961","Ston2",-0.594158161381434,0.720528635450422,1.76683509731357,0.194563313848525,1.17267693593214,0.542863834600865,2.97367807454774
"ENSMUSG00000052135","Foxo6",1.05725102622424,0.649558865743359,-3.13939050012366,0.0994481437053494,-2.08213947389942,0.407730384822796,2.96938988211283
"ENSMUSG00000022797","Tfrc",-0.580805335997993,0.450350712459844,1.70528626170817,0.00459131384069365,1.12448092571017,0.103821505764353,2.93607196080248
"ENSMUSG00000036411","9530077C05Rik",0.885190732676405,0.864204926731471,-2.5927872676442,0.600620787596697,-1.70759653496779,0.870675661164477,2.92907186206618
"ENSMUSG00000067288","Rps28",-0.749212312796979,0.77131758704155,2.19312266369233,0.319824219279125,1.44391035089535,0.676815803452001,2.92723788201626
"ENSMUSG00000070345","Hsf5",0.892822602609948,0.886171443284144,-2.61191415694805,0.674417889392437,-1.7190915543381,0.900840172481726,2.92545702731176
"ENSMUSG00000068874","Selenbp1",-1.13490147206143,0.774025613787432,3.29521089442932,0.334848217350086,2.16030942236789,0.69039166413882,2.9035215616065
"ENSMUSG00000027245","Hypk",-1.17591255158347,0.853021507976204,3.39301514239628,0.561770259469309,2.21710259081281,0.841332560951957,2.88543152110018
"ENSMUSG00000042821","Snai1",0.728296190529066,0.873503432117543,-2.09964487803423,0.637687122824098,-1.37134868750516,0.889499851867779,2.88295463485667
"ENSMUSG00000035849","Krt222",-1.14308328751572,0.77131758704155,3.28535533347375,0.32660158587338,2.14227204595802,0.674364283455597,2.87411719631897
"ENSMUSG00000032278","Paqr5",-1.70588524424781,NA,4.89236779163781,NA,3.18648254739,NA,2.86793487905163
"ENSMUSG00000026227","2810459M11Rik",-0.614938800215402,0.590695453886466,1.75966280571609,0.0615670799269361,1.14472400550069,0.340608769786113,2.86152509013858
"ENSMUSG00000067610","Klri1",1.59346978278382,0.841810177751938,-4.53348896466765,0.558622772132804,-2.94001918188384,0.852356330615714,2.84504231812138
"ENSMUSG00000070291","Ddx43",-2.30131775095472,0.771545674548543,6.48560207094085,0.326250101510887,4.18428431998613,0.669625198935863,2.81821233432465
"ENSMUSG00000024220","Zfp523",-0.535198079481525,0.68121545613079,1.49609177599458,0.165900100728684,0.960893696513053,0.526683066183926,2.79539825225816
"ENSMUSG00000024677","Ms4a6b",0.563588174352427,0.833023307331393,-1.57420326171663,0.531497893603875,-1.0106150873642,0.834011796726152,2.79318007963069
"ENSMUSG00000067567","Hdac8",-0.71590809962133,0.841215145544217,1.99453686316962,0.542812452914688,1.27862876354829,0.843950475115148,2.78602360306386
"ENSMUSG00000021745","Ptprg",-0.526422443094975,0.743170242680925,1.46636253393718,0.285909885005748,0.939940090842207,0.666032936288337,2.78552435058819
"ENSMUSG00000045631","Tmprss12",-2.62280128207187,0.701545391800401,7.26399685812991,0.184353857117623,4.64119557605804,0.518020533922067,2.76955669794082
"ENSMUSG00000023909","Paqr4",-0.589010154052552,0.804848942849166,1.6105224241152,0.465512662854042,1.02151227006265,0.805215399175217,2.73428634979272
"ENSMUSG00000054203","Ifi205",0.522369219700191,0.846905495625077,-1.42565844411894,0.583873995645269,-0.903289224418746,0.870675661164477,2.72921602260023
"ENSMUSG00000055210","Foxd2",-0.98329991843955,0.897439985729835,2.67381098127017,0.738968206363754,1.69051106283062,0.937564969341723,2.71922221402538
"ENSMUSG00000071552","Tigit",0.965908401105123,0.850752692526057,-2.6257784732872,0.597295015570384,-1.65987007218207,0.882443571258021,2.71845494902309
