"","dbN.1.B","dbN.1.F","dbN.1.L","dbN.1.O","dbN.2.B","dbN.2.F","dbN.2.L","dbN.2.O","dbN.3.B","dbN.3.F","dbN.3.L","dbN.3.O","dbS.1.B","dbS.1.F","dbS.1.L","dbS.1.O","dbS.2.B","dbS.2.F","dbS.2.L","dbS.2.O","dbS.3.B","dbS.3.F","dbS.3.L","dbS.3.O","WTN.1.B","WTN.1.F","WTN.1.L","WTN.1.O","WTN.2.B","WTN.2.F","WTN.2.L","WTN.2.O","WTN.3.B","WTN.3.F","WTN.3.L","WTN.3.O","WTS.1.B","WTS.1.F","WTS.1.L","WTS.1.O","WTS.2.B","WTS.2.F","WTS.2.L","WTS.2.O","WTS.3.B","WTS.3.F","WTS.3.L"
"Spirochaetia",0,0,0,0,0.00148257968865827,0,0,0,0,0.000505424893860772,0,0,0,0,6.7389985848103e-05,0,0.000370644922164566,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0.000269559943392412,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0
"Rhodothermia",0,0,0,0,0,0,0,0,0.00144888469573421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrososphaeria",0,0,0.000774984837253184,0,0,0,0.00138149470988611,0,0.000168474964620257,0,0.000370644922164566,0,0,0,0,0,0,0,0,0,0,0,0.000606509872632927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011119347664937,0,0,0,0,0,0,0.000202169957544309,0,0,0.000303254936316463
"Bdellovibrionia",0,0,0.00134779971696206,0,0,0,0.00121301974526585,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,6.7389985848103e-05,0,0,0,0,0.000977154794797493,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257
"Thermodesulfovibrionia",0,0,0,0,0,0,0,0,0,0,0,0,0.00134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gitt-GS-136",0,0,0.000943459801873442,0,0,0,0.00131410472403801,0,0.000202169957544309,0,0.000134779971696206,0,0.00023586495046836,0,0,0,0,0,0,0,0,0,0.000539119886784824,0,0,0,0,0,0,0,0.000471729900936721,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257
"AD3",0.00023586495046836,0,0,0,0,0,0,0,0.0012467147381899,0,0.000269559943392412,0,0,0,0,0,0,0,0,0,0.000269559943392412,0,0.000336949929240515,0,0,0,0,0,0.000101084978772154,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202169957544309
"OLB14",0.000101084978772154,0,0.00067389985848103,0,0,0,0.0010445447806456,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0.000977154794797493,0,0.00114562975941775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phycisphaerae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107823977356965,0,0,0,0,0,0,0,3.36949929240515e-05,0,0
"Symbiobacteriia",0,0,0.000134779971696206,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000977154794797493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caldisericia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842374823101287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090976480894939
"AKAU4049",0,0,0.000134779971696206,0,0,0,0,0,0.000842374823101287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ktedonobacteria",0.000269559943392412,0,0.000741289844329133,0,0,0,0.000808679830177236,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,3.36949929240515e-05,0,0.000336949929240515,0,0,0,0,0,0,0,0,0,0,0,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0
"Longimicrobia",0,0,0.000539119886784824,0,0,0,0.000774984837253184,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505424893860772,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0.000168474964620257
"JG30-KF-CM66",0,0,0.000303254936316463,0,0,0,0.000741289844329133,0,6.7389985848103e-05,0,0.000370644922164566,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0.000269559943392412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacteriap25",0,0,0.000336949929240515,0,0,0,0.000101084978772154,0.000101084978772154,0.000539119886784824,0,0.000505424893860772,0,0,0,0.00023586495046836,0,0,0,0,0,0.000269559943392412,0,0.000269559943392412,0,0,0,0,0,0.000303254936316463,0,0.000539119886784824,0,0,0,0.000202169957544309,0,0.000269559943392412,0,0,6.7389985848103e-05,0,0,0,0,6.7389985848103e-05,0,0.00023586495046836
"Oligoflexia",0,0,0.000168474964620257,0,0,0,6.7389985848103e-05,0,0,0,0.000269559943392412,0,0,0,3.36949929240515e-05,0.000101084978772154,0,0.000134779971696206,0,0,0,0,0.000438034908012669,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0.000202169957544309,0,0.000539119886784824
"BD2-11_terrestrial_group",0,0,0.000303254936316463,0,0,0,0.000505424893860772,0,0.000336949929240515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05
"Leptospirae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404339915088618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505424893860772
"WPS-2",0.000134779971696206,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0.000336949929240515,0,0,0,0.000505424893860772,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanosarcinia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471729900936721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303254936316463
"Desulfobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303254936316463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471729900936721
"RCP2-54",0,0,0.000303254936316463,0,0,0,0.000471729900936721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gracilibacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438034908012669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05
"Thermoplasmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438034908012669,0,0,0
"MBNT15",0,0,0,0,0,0,0,0,0.000404339915088618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deinococci",0,0,0,0,0,0,0,0,0.000404339915088618,0,0,0,0,0,0,0.000202169957544309,0,0.000303254936316463,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0
"Sericytochromatia",0,0,0.00023586495046836,0,0,0.000168474964620257,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0.000370644922164566,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermococci",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370644922164566,0,0,0,0,0,0,0,0,0,0,0,0
"Latescibacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336949929240515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206
"Kryptonia",0,0,0,0,0,0,0,0,0,0,0,0,0.000303254936316463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sumerlaeia",0,0,3.36949929240515e-05,0,0,0,0.000303254936316463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023586495046836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Latescibacterota",0,0,0,0,0,0,0,0,0,0,0.000202169957544309,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0.000303254936316463
"Subgroup_21",0,0,0,0,0,0,0,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303254936316463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154
"Ignavibacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269559943392412
"Lineage_IIb",0,0,0,0,0,0,0,0,0,0,0.000269559943392412,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154
"Aminicenantia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269559943392412
"Nanoarchaeia",0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0.000269559943392412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parcubacteria",0,0,0,0.000269559943392412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermoanaerobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0,0
"c5LKS83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202169957544309
"Syntrophobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206
"Babeliae",0,0,0,0,0,0,0,0,0,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Subgroup_5",0,0,0.000202169957544309,0,0,0,0.000168474964620257,0,0.000134779971696206,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0.000101084978772154,0,0.000202169957544309,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0
"Elusimicrobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,3.36949929240515e-05,0.000202169957544309
"Subgroup_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202169957544309
"Methanobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Incertae_Sedis",0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanocellia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0
"Desulfitobacteriia",0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206
"WCHB1-81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257
"Desulfobulbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05
"Kiritimatiellae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206
"Kapabacteria",0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfomonilia",0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfuromonadia",0,0,0.000101084978772154,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanomicrobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fimbriimonadia",0,0,0,0,6.7389985848103e-05,0,6.7389985848103e-05,0,0,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0
"SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05
"Chlamydiae",0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zixibacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154
"Desulfotomaculia",0,0,3.36949929240515e-05,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHA-26",0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibrobacteria",0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermotogae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05
"NB1-j",0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Subgroup_22",0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRH-c20a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planctomycetes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P2-11E",0,0,3.36949929240515e-05,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0
"GAL15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05
"Others",0.0105802277781536,0.000572814879709171,0.101489318687245,0.0231484601388237,0.00572814879708961,0.00067389985848143,0.0678617157490412,0.0368960172518368,0.0049194689669132,0.000168474964621357,0.0643574364849395,0.145764539389447,0.0199474358110404,5.55111512312578e-16,0.0782734685625724,0.0473077700653686,0.0433991508861793,0.000336949929241936,0.143068939955523,0.12841161803356,0.0182289911719136,0.000202169957544851,0.0710964350697497,0.0611901071500781,0.098490464317003,0.000134779971696974,0.321450232495452,0.119212884965294,0.0184311611294578,0.000673899858481652,0.0770941438102319,0.510883482714469,0.0103106678347622,0.000640204865560601,0.0903699710223074,0.11210324145832,0.0596064424826481,0.00138149470988713,0.346384527259249,0.255913471258171,0.000404339915088703,0.000101084978773147,0.18171709683941,0.167261944874992,0.00148257968866161,0.00138149470988691,0.171372734011728
