"","dbN.1.B","dbN.1.F","dbN.1.L","dbN.1.O","dbN.2.B","dbN.2.F","dbN.2.L","dbN.2.O","dbN.3.B","dbN.3.F","dbN.3.L","dbN.3.O","dbS.1.B","dbS.1.F","dbS.1.L","dbS.1.O","dbS.2.B","dbS.2.F","dbS.2.L","dbS.2.O","dbS.3.B","dbS.3.F","dbS.3.L","dbS.3.O","WTN.1.B","WTN.1.F","WTN.1.L","WTN.1.O","WTN.2.B","WTN.2.F","WTN.2.L","WTN.2.O","WTN.3.B","WTN.3.F","WTN.3.L","WTN.3.O","WTS.1.B","WTS.1.F","WTS.1.L","WTS.1.O","WTS.2.B","WTS.2.F","WTS.2.L","WTS.2.O","WTS.3.B","WTS.3.F","WTS.3.L"
"Methyloversatilis",0,0,0,0,0,0.000336949929240515,0,0.000539119886784824,0,0,0,0,0,0,0.000539119886784824,0,3.36949929240515e-05,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0.200754767841499,0,0,0,0.000404339915088618,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0
"Corynebacterium",0,0.0185996360940764,0.000269559943392412,0.00134779971696206,0.182020351775726,0.00090976480894939,0.000336949929240515,0.00313363434193679,0,0.00023586495046836,0.00067389985848103,0.00134779971696206,0,0.0114226026012535,0.00522272390322798,0.00400970415796213,0.0657052362019004,0.00316732933486084,0.000606509872632927,0.0023586495046836,0,0.0216321854572411,0.00023586495046836,0.0148931868724308,0.00316732933486084,0.00175213963205068,0.000808679830177236,0.0166790214974055,0.00326841431363299,0.0089628681177977,0.00454882404474695,0.000269559943392412,0.00475099400229126,0.00151627468158232,0.00107823977356965,0.000572814879708875,0,0.000438034908012669,0,0.000438034908012669,0.000741289844329133,0.004582519037671,0.00427926410135454,0.00360536424287351,0.00293146438439248,0.0056270638183166,0.000808679830177236
"Coriobacteriaceae_UCG-002",0.000202169957544309,0.000168474964620257,0.000640204865556978,0.000606509872632927,0.00138149470988611,0,6.7389985848103e-05,0,0,0.000471729900936721,0.00107823977356965,0,0.000471729900936721,0.00023586495046836,0,0.000303254936316463,0.00168474964620257,0.000640204865556978,0.00023586495046836,0.00023586495046836,0.000303254936316463,0.000471729900936721,0.000134779971696206,0.000202169957544309,0.0219691353864816,0.000572814879708875,0.00144888469573421,0.00131410472403801,0.0257766695868994,0.000572814879708875,0.000438034908012669,0.00067389985848103,0.00748028842913943,0.000438034908012669,0.000438034908012669,0.000101084978772154,0.0240245299548487,0.00067389985848103,0.00788462834422805,0.000438034908012669,0.156681717096839,0.00633465866972168,0.00700855852820271,0.00101084978772154,0.00700855852820271,0.00384122919334187,0.00144888469573421
"Akkermansia",0,0,0.00350427926410135,0.000269559943392412,0.00138149470988611,0,0.00225756452591145,0,0,0.000808679830177236,0.0146573219219624,0,0.000404339915088618,0.00168474964620257,0.00370644922164566,0,0.000977154794797493,0.00178583462497473,0.000202169957544309,0,0.000572814879708875,0.0011793247523418,0.00320102432778489,0,6.7389985848103e-05,0.000808679830177236,0.000202169957544309,0.000134779971696206,0.00181952961789878,0.00128040973111396,0.00606509872632927,0,0.00171844463912663,0.000741289844329133,0.00411078913673428,3.36949929240515e-05,0.00306624435608869,0.00370644922164566,0.00454882404474695,0,0.000943459801873442,0.00114562975941775,0.000876069816025339,0.00299885437024058,0.00842374823101287,0.145899319361143,0.00380753420041782
"Helicobacter",0.0610890221713053,0.0021564795471393,0.000336949929240515,0.00454882404474695,0.0506435743648494,0.000471729900936721,0,0,0.0648628613787991,0.00343688927825325,0.000404339915088618,0,0.056270638183166,0.00144888469573421,0.00293146438439248,0.000336949929240515,0.02877552395714,0.00323471932070894,0.00114562975941775,0.000134779971696206,0.0244962598557854,0.00987263292674708,0.000269559943392412,0.00134779971696206,0.0532043938270773,0.0131747422333041,0.00023586495046836,0.000168474964620257,0.00407709414381023,0.00309993934901274,0.00313363434193679,0.00067389985848103,0.12291933418694,0.00394231417211402,0.0033358042994811,0.000168474964620257,0.00535750387492419,0.00326841431363299,0.00148257968865827,0,0,0.00262820944807602,0.00646943864141789,0.000269559943392412,0.00737920345036728,0.000876069816025339,0.00239234449760766
"Bacteroides",0.00431295909427859,0.0906732259586225,0.00960307298335467,0.0044477390659748,0.00929981804703821,0.0242603949053171,0.0108160927286205,0,0.00545858885369634,0.0372329671810769,0.0992654491542557,3.36949929240515e-05,0.0121975874385066,0.0130399622616079,0.00872700316732933,0.00566075881124065,0.0119954174809623,0.0167464114832536,0.00151627468158232,0.00023586495046836,0.00896286811779769,0.0817103578408249,0.0106813127569243,0.0068063885706584,0.0144888469573421,0.0100748028842914,0.00151627468158232,0.00690747354943056,0.0113215176224813,0.0161735966035447,0.0306961385538109,0.000404339915088618,0.00950198800458252,0.0126356223465193,0.0269559943392412,0.00417817912258238,0.00252712446930386,0.0352112676056338,0.00245973448345576,0.00276298941977222,0,0.015735561695532,0.00390861917918997,0.0067389985848103,0.00812049329469641,0.011793247523418,0.0179257362355954
"Prevotellaceae_UCG-001",0.00023586495046836,0.0289776939146843,0.000134779971696206,0.000168474964620257,0.000774984837253184,0.0057618437900128,0,0,0.000539119886784824,0.0217332704360132,0.000134779971696206,0,0.00114562975941775,0.0336949929240515,0.00023586495046836,0.00256081946222791,0.00114562975941775,0.0291798638722286,0.000168474964620257,0,0.00101084978772154,0.0943459801873442,0,0.00417817912258238,0.00202169957544309,0.0252712446930386,0.000505424893860772,0.00424556910843049,0.0011119347664937,0.0363568973650516,0.000572814879708875,0,0.00161735966035447,0.0079857133230002,0,0.00198800458251904,0.000808679830177236,0.0392209717635959,0.00313363434193679,0,0,0.0302581036457982,0.000741289844329133,0.00326841431363299,0.0034031942853292,0.0813734079115843,6.7389985848103e-05
"Clostridia_UCG-014",0.000774984837253184,0.00175213963205068,0.0022912595188355,0.00151627468158232,0.00154996967450637,0.0209919805916841,0.000269559943392412,0,0.00141518970281016,0.0242603949053171,0.00869330817440528,3.36949929240515e-05,0.00599770874048117,0.0104117528135319,0.000606509872632927,0.00188691960374688,0.000876069816025339,0.0162072915964688,0.000101084978772154,0,0.00306624435608869,0.00771615337960779,0.00380753420041782,0.00320102432778489,0.0107823977356965,0.0201496057685828,0.000438034908012669,0.00363905923579756,0.0117258575375699,0.0482175348743177,0.00175213963205068,0.000505424893860772,0.0077835433654559,0.0121975874385066,0.00293146438439248,0.00552597883954444,0.00572814879708875,0.0868993867511288,0.00414448412965833,0.000707594851405081,0.000101084978772154,0.024226699912393,0.00424556910843049,0.00330210930655705,0.00239234449760766,0.0802951681380147,0.00377383920749377
"Alistipes",0.0173192263629625,0.0281016240986589,0.00023586495046836,0.00272929442684817,0.0203854707190512,0.0592357975604825,0.000269559943392412,3.36949929240515e-05,0.0232832401105196,0.032043938270773,0.00616618370510142,0,0.0134779971696206,0.0140508120493295,0.00542489386077229,0.00694116854235461,0.0113552126154053,0.0439045757800391,0.000808679830177236,0,0.0217669654289373,0.0227778152166588,0.00141518970281016,0.00808679830177235,0.0414785362895074,0.0351438776197857,0.00151627468158232,0.00997371790551924,0.021564795471393,0.0820810027629894,0.00353797425702541,0.000572814879708875,0.0203854707190511,0.0363232023721275,0.00239234449760766,0.00266190444100007,0.00245973448345576,0.0221713053440259,0.00724442347867107,0.000336949929240515,0,0.0187007210728486,0.00387492418626592,0.00276298941977222,0.0044477390659748,0.0168474964620257,0.00134779971696206
"Blautia",0.000438034908012669,0,0.0166116315115574,0.00090976480894939,0.0022238695329874,0.00023586495046836,0.0103780578206079,0,0.00114562975941775,0.000202169957544309,0.0662780510816093,0,0.00262820944807602,0.000404339915088618,0.0121638924455826,0.00161735966035447,0.00491946896691152,0.00427926410135454,0.000876069816025339,0.000202169957544309,0.00515533391737988,0.000303254936316463,0.0210593705775322,0,0.000876069816025339,0.000539119886784824,0.000404339915088618,0,0.00245973448345576,0.000505424893860772,0.0231484601388234,6.7389985848103e-05,0.0251364647213424,0.000943459801873442,0.0191387559808612,0,0.000404339915088618,0.00414448412965833,0.00121301974526585,0.000707594851405081,3.36949929240515e-05,0.000404339915088618,0.00357166924994946,3.36949929240515e-05,0.00208908956129119,0.000303254936316463,0.0174203113417346
"Staphylococcus",0,0.0446458656243682,0.000774984837253184,0.000404339915088618,0.0188018060516207,0.000336949929240515,0.000471729900936721,0.00384122919334187,0.000134779971696206,0.000168474964620257,0.00370644922164566,0.00141518970281016,6.7389985848103e-05,0.0390861917918997,0.00417817912258238,0.00141518970281016,0.00855852820270908,0.00192061459667093,0.0034705842711773,0.00967046296920278,0,0.0613248871217737,0.00357166924994946,0.00212278455421524,0.00987263292674709,0.00131410472403801,0.000774984837253184,0.0177235662780511,0.000640204865556978,0.0234854100680639,0.0108160927286205,0.00272929442684817,0.0012467147381899,0.000943459801873442,0.0362895073792035,0.000404339915088618,0,0.000336949929240515,0.0057618437900128,0.0146910169148864,0.00384122919334187,0.00181952961789878,0.000842374823101287,0.00161735966035447,0.000707594851405081,0.00293146438439248,0.0336276029382034
"Cutibacterium",3.36949929240515e-05,0.000336949929240515,0.00114562975941775,0.00067389985848103,0.0603814273199003,0.00299885437024058,0.000404339915088618,0.000404339915088618,0,0.0056944538041647,0.000471729900936721,0.00320102432778489,0,0.00990632791967114,0.00353797425702541,0.0129051822899117,0.013073657254532,0.0232158501246715,0.000505424893860772,0.00862591818855718,0,0.00414448412965833,0.000168474964620257,0.00684008356358245,0.00684008356358245,0.00778354336545589,0.000269559943392412,0.00175213963205068,0.00171844463912663,0.00202169957544309,0.00141518970281016,0.000202169957544309,0.0022912595188355,0.00468360401644316,0.00023586495046836,0.00175213963205068,0,0.00350427926410135,0.00131410472403801,0.00208908956129119,0.0022912595188355,0.0135790821483927,0.00269559943392412,0.00714333849989891,0.00192061459667093,0.0154996967450637,0.000505424893860772
"Weissella",0.000101084978772154,0,0,0.000202169957544309,0,0,0,0,0,0,0.000202169957544309,0,0,0,0.0179594312285194,0,0,0.000101084978772154,0,0,0.000134779971696206,0,0.000168474964620257,0,0,0,0,0.000134779971696206,0.000101084978772154,0.000168474964620257,0.000168474964620257,0,0.00023586495046836,0,0.0232832401105196,0,0,0,0,0,0,0,0,0,0.00023586495046836,0,0.0535413437563178
"Faecalibacterium",0,0.000101084978772154,0.0127704023182155,0.00232495451175955,0.000808679830177236,0,0.00936720803288631,0,0.000202169957544309,0,0.0501718444639127,0.000438034908012669,0.00400970415796213,0,0.00748028842913943,0.000438034908012669,0.00121301974526585,0.000202169957544309,0.000370644922164566,0.000943459801873442,0,0,0.00906395309656985,0.000134779971696206,0,0,0.000269559943392412,0,0.00374014421456971,0,0.0197789608464182,0.000471729900936721,0.0132758272120763,0,0.0180942112002156,0,0.00171844463912663,0,0.000808679830177236,0.0149605768582789,0,0,0.00272929442684817,0.00175213963205068,0,0.000707594851405081,0.0287418289642159
"Faecalibaculum",0.000269559943392412,0.000101084978772154,0.00168474964620257,0.000370644922164566,0.00279668441269627,6.7389985848103e-05,0.000303254936316463,0,0,0.000336949929240515,0.00154996967450637,0,0.000134779971696206,0.000303254936316463,0.00128040973111396,6.7389985848103e-05,0.00134779971696206,0.000572814879708875,0.000101084978772154,6.7389985848103e-05,0.000202169957544309,0.000438034908012669,0.00192061459667093,0.000202169957544309,0.041882876204596,0.00067389985848103,0.000438034908012669,0.000370644922164566,0.0481838398813936,0.000471729900936721,0.0023586495046836,0.00171844463912663,0.00859222319563313,0.000101084978772154,0.000943459801873442,0.000101084978772154,0.00424556910843049,0.000505424893860772,0.00225756452591145,0.000101084978772154,0.00495316395983557,0.00609879371925332,0.00394231417211402,0.000370644922164566,0.0079183233371521,0.00242603949053171,0.00326841431363299
"Bacillus",0,0.00181952961789878,0.0349754026551654,6.7389985848103e-05,0.000202169957544309,0.00245973448345576,0.0466001752139632,0,0.00279668441269627,0.00212278455421524,0.00175213963205068,0.000774984837253184,0.000808679830177236,0.00407709414381023,0.00023586495046836,0.0142866769997978,0.000101084978772154,0.0133095222050003,0.00067389985848103,0.00394231417211402,0.000168474964620257,0.000168474964620257,0.0351438776197857,0.00882808814610149,0.0033358042994811,0.0057618437900128,0.00663791360603814,0.00586292876878496,0.00107823977356965,0.00539119886784824,0.000876069816025339,0,0.000438034908012669,0.0011119347664937,0.000539119886784824,0.000808679830177236,0.00144888469573421,0.000707594851405081,0.00741289844329133,0.000370644922164566,0,0.00427926410135454,0.000774984837253184,0.00360536424287351,6.7389985848103e-05,0.00549228384662039,0.000640204865556978
