"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name"
1157243.84140651,1.68093989706221,0.766448367453387,2.19315477524902,0.0282962296600879,0.395367783418487,"ENSMUSG00000064351","mt-Co1"
583993.381837597,2.52789579816652,0.933383195857278,2.70831509436459,0.00676257836161323,0.210494966788489,"ENSMUSG00000064370","mt-Cytb"
553275.709061612,2.78651674455814,0.972622460255105,2.86495208410802,0.00417072346085272,0.165071136648053,"ENSMUSG00000064341","mt-Nd1"
161528.717054432,0.684031136125484,0.8527141970001,0.8021810103924,0.422448259357379,0.849651633332775,"ENSMUSG00000064367","mt-Nd5"
436414.880280584,3.46740909929077,1.03494963811897,3.35031674158833,0.000807192012410235,0.0625434638581309,"ENSMUSG00000064363","mt-Nd4"
213835.851349775,2.23171174668443,0.967346650594511,2.30704447605506,0.0210523407891632,0.348468580134436,"ENSMUSG00000064345","mt-Nd2"
5.55085192195362,4.32161992103152,2.93744548728364,1.4712170624919,0.141232424264533,NA,"ENSMUSG00000066108","Muc5b"
16.1500572353792,2.00770688456692,1.58757786019401,1.26463522508532,0.206002119747614,0.725431589371392,"ENSMUSG00000024653","Scgb1a1"
4.81838383986397,-0.13739523984878,3.70963457136964,-0.0370374054924907,0.970455180919542,NA,"ENSMUSG00000024768","Lipf"
48619.3116999894,-1.03525072207307,0.569542995994605,-1.81768668801763,0.0691120335160636,0.521488282344327,"ENSMUSG00000037742","Eef1a1"
22.5658211886458,2.65295657069728,2.0703836454853,1.2813840451659,0.200058805405901,0.716915035989102,"ENSMUSG00000022097","Sftpc"
86363.2401092021,0.678089022167239,0.762849179580508,0.888890019571262,0.374062189765555,0.831702524960275,"ENSMUSG00000064368","mt-Nd6"
55195.8323335914,-0.0124118661097603,1.06685480915521,-0.0116340724185221,0.990717562637326,0.998530763028962,"ENSMUSG00000021270","Hsp90aa1"
144.116045917606,2.06595401456985,0.79095171179148,2.61198500966706,0.00900182010993872,0.241517489994415,"ENSMUSG00000031972","Acta1"
65719.256609217,0.374874060058763,0.611242537360685,0.61329838344931,0.539679062080665,0.89091780361622,"ENSMUSG00000029580","Actb"
17895.5052172099,-3.1385939955709,1.13746774241703,-2.75928176117034,0.00579285648931191,0.196653292786603,"ENSMUSG00000090877","Hspa1b"
28463.3026142795,-1.79465052191204,0.346820895581529,-5.17457438342312,2.28431094452687e-07,0.000108059930365302,"ENSMUSG00000015656","Hspa8"
