"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name"
1157243.84140651,-0.916518624790974,0.766448737441536,-1.19579898826682,0.231775010847383,0.686053887104789,"ENSMUSG00000064351","mt-Co1"
583993.381837597,-1.35395395288155,0.933385641042624,-1.45058365304307,0.146895829931162,0.590481308478222,"ENSMUSG00000064370","mt-Cytb"
553275.709061612,-1.38853025075843,0.972625474985426,-1.42761040757157,0.15340402631868,0.601094665519649,"ENSMUSG00000064341","mt-Nd1"
161528.717054432,-1.90713841974337,0.852714580714043,-2.23654955934538,0.025315794763563,0.310724558034073,"ENSMUSG00000064367","mt-Nd5"
436414.880280584,-1.49010386017133,1.03495510794048,-1.43977632337753,0.149930691835173,0.595114507981255,"ENSMUSG00000064363","mt-Nd4"
213835.851349775,-1.76652993626264,0.967352640850452,-1.82614887442659,0.0678278399479606,0.461653925459578,"ENSMUSG00000064345","mt-Nd2"
5.55085192195362,-4.89722601231801,3.07474922850667,-1.59272371447881,0.111222185134506,0.543311782364566,"ENSMUSG00000066108","Muc5b"
16.1500572353792,5.87546064317988,1.96896478255952,2.98403541557619,0.00284473842894036,0.122987570114426,"ENSMUSG00000024653","Scgb1a1"
4.81838383986397,-6.12524865229056,3.84478622187049,-1.59313113885188,0.111130775115227,0.543154625283323,"ENSMUSG00000024768","Lipf"
48619.3116999894,0.000253632009994119,0.569514741291464,0.0004453475768142,0.999644664056015,1,"ENSMUSG00000037742","Eef1a1"
22.5658211886458,-0.792705726186575,2.07245474881664,-0.382496035987858,0.70209346861393,0.937317270489389,"ENSMUSG00000022097","Sftpc"
86363.2401092021,-2.19788810551345,0.762851500114838,-2.88114804150294,0.00396229485860976,0.135560752084302,"ENSMUSG00000064368","mt-Nd6"
55195.8323335914,-0.331863185983575,1.06691227400108,-0.31105011543174,0.75576252334367,0.952736521936504,"ENSMUSG00000021270","Hsp90aa1"
144.116045917606,-1.96148346040067,0.787096914359789,-2.49204821492167,0.0127008795036969,0.2299339399717,"ENSMUSG00000031972","Acta1"
65719.256609217,-0.082537335236781,0.611229327379938,-0.135034972210154,0.892584223728209,0.982363633125982,"ENSMUSG00000029580","Actb"
17895.5052172099,1.59469344615329,1.14628158818442,1.3911882233746,0.164168357432895,0.61543985074727,"ENSMUSG00000090877","Hspa1b"
28463.3026142795,-0.515427816227987,0.34683683182826,-1.48608154881084,0.13725755211271,0.581101542715381,"ENSMUSG00000015656","Hspa8"
7.46824126479538,-0.411414968765662,2.66006259333597,-0.154663642049757,0.87708649446191,0.97948421173977,"ENSMUSG00000074264","Amy1"
85059.5532198314,3.63540276484052,3.28883510841164,1.10537702408445,0.268996255176009,0.717579371353649,"ENSMUSG00000027556","Car1"
20114.5063743735,0.524326995518124,0.685401703672659,0.764992255940666,0.44427615599524,0.839038148082568,"ENSMUSG00000034994","Eef2"
22363.3451124016,0.134675454667516,0.355788433547046,0.378526792804542,0.705039294045818,0.938663465779267,"ENSMUSG00000023944","Hsp90ab1"
5.47542530839199,-1.87902931620811,3.4022950964687,-0.552282874627304,0.580754561865403,0.902888463862704,"ENSMUSG00000044041","Krt13"
5.7491109368554,-1.88257343942551,2.99738489795168,-0.628071970574085,0.529956793883018,0.882523400492807,"ENSMUSG00000057003","Myh4"
