"gene_id","gene_name","lfc_db_wt","padj_db_wt","lfc_trt_db","padj_trt_db","lfc_trt_wt","padj_trt_wt","rescue_pct","rescue_type"
"ENSMUSG00000002500","Rpl3l",10.579849701346,2.61884713209179e-05,-6.23419842177089,0.00969250667488777,4.34565127957506,0.192236020344568,0.589252078030726,"Complete Rescue"
"ENSMUSG00000067261","Foxd3",8.31628361778919,1.85645152405066e-05,-5.20968324012454,0.00241307988390265,3.10660037766465,0.257941272280598,0.626443671182716,"Complete Rescue"
"ENSMUSG00000027868","Tbx15",8.05759681527859,4.88902419981786e-06,-4.87213671666194,0.00341166152603304,3.18546009861666,0.16946514177578,0.604663751284196,"Complete Rescue"
"ENSMUSG00000031760","Mt3",7.95048289359821,2.18696222015291e-05,-8.27430942122785,2.16556378952727e-05,0,1,1.04073042253702,"Complete Rescue"
"ENSMUSG00000030399","Ckm",7.90620538169429,1.82877230216064e-05,-8.3764795483281,1.24768484478457e-05,-0.470274166633807,0.890199364678538,1.05948165319897,"Complete Rescue"
"ENSMUSG00000040694","Apobec2",7.54268748345082,3.54533426446696e-05,-7.17486985839095,0.000160486676075738,0.367817625059862,0.915229547335202,0.951235202854833,"Complete Rescue"
"ENSMUSG00000050395","Tnfsf15",-7.33239505684843,5.74271913000254e-05,5.5292109887401,0.00527141530673954,-1.80318406810833,0.320650390915445,0.754079798738591,"Complete Rescue"
"ENSMUSG00000089942","Pira2",-7.29244672455753,2.85131744211548e-06,6.5895498939042,5.70617266882881e-05,-0.702896830653337,0.626152979723817,0.903613031784476,"Complete Rescue"
"ENSMUSG00000061816","Myl1",7.1711960281552,0.000393513847875954,-9.18559670270071,1.36228131206878e-05,-2.01440067454551,0.506110655339465,1.28090163295448,"Complete Rescue"
"ENSMUSG00000040899","Ccr6",-7.16950213481247,3.80669134956418e-07,7.14394659301793,1.03070041735859e-06,-0.0255555417945414,0.985499577610457,0.996435520721801,"Complete Rescue"
"ENSMUSG00000103897","Pcdhga8",-7.10377776549956,1.67193819186675e-05,5.84254607122695,0.000932797284301566,-1.26123169427261,0.407010633537865,0.822456200643276,"Complete Rescue"
"ENSMUSG00000026959","Grin1",7.04318836002129,0.000236649597524317,-4.52380984513734,0.0102319043990315,2.51937851488395,0.381340627875127,0.642295735098538,"Complete Rescue"
"ENSMUSG00000018893","Mb",6.78926533162584,4.90624386188257e-05,-7.12966449618061,4.09989063958137e-05,-0.340399164554778,0.914197822021394,1.05013784966823,"Complete Rescue"
"ENSMUSG00000042662","Dusp15",6.77966162708146,0.0089838767227528,-7.1034952457241,0.00995719998091867,0,1,1.04776545445116,"Complete Rescue"
"ENSMUSG00000062077","Trim54",6.71755091450042,4.78544484026225e-11,-5.93574993184812,9.11232639104079e-10,0.781800982652295,0.656403425506532,0.883618153013963,"Complete Rescue"
"ENSMUSG00000040522","Tlr8",-6.66514567550771,1.77985080798252e-17,5.54482412194243,8.19481302339027e-12,-1.12032155356528,0.0652496391893041,0.831913418234487,"Complete Rescue"
"ENSMUSG00000022215","Fitm1",6.56063571704103,0.0114579309892527,-9.66859635605552,0.000769225720094547,-3.10796063901449,0.44556377540504,1.47372857952495,"Complete Rescue"
"ENSMUSG00000028001","Fga",-6.55925719664084,0.000628157215017133,5.27294690287751,0.011615107994486,-1.28631029376333,0.548303678241812,0.803893908227584,"Complete Rescue"
"ENSMUSG00000016349","Eef1a2",6.54423159294079,0.000501423755209661,-6.31160510534712,0.00146244792477549,0.232626487593674,0.946183565775899,0.964453200610351,"Complete Rescue"
"ENSMUSG00000068079","Tcf15",6.44689941006055,0.000417163571665946,-8.51406735528196,5.84871453586016e-05,-2.06716794522141,0.508994290731181,1.32064529221528,"Complete Rescue"
"ENSMUSG00000090124","Ugt1a7c",-6.38050203002058,8.23267708197786e-13,5.27849468077567,1.34758094120707e-08,-1.10200734924491,0.144183626409409,0.827285165954041,"Complete Rescue"
"ENSMUSG00000030470","Csrp3",6.29723079644412,6.14118152126037e-06,-6.59285514627476,5.09471631007928e-06,-0.295624349830637,0.91208424285536,1.04694513499451,"Complete Rescue"
"ENSMUSG00000027171","Prrg4",-6.2954943445733,6.62795588151782e-06,5.42984684984202,0.000242676282816239,-0.865647494731285,0.500134253815297,0.862497296105513,"Complete Rescue"
"ENSMUSG00000020469","Myl7",6.2734617775539,4.83391032341145e-06,-6.36114174179481,8.34915968510044e-06,-0.0876799642409114,0.974332594918693,1.01397632875594,"Complete Rescue"
"ENSMUSG00000104346","Pcdhga3",-6.2570928463054,0.0015985765536776,5.45560991709062,0.0106044680044679,-0.801482929214779,0.745323773882475,0.871908097114457,"Complete Rescue"
"ENSMUSG00000074417","Gm14548",-6.24070344926897,7.22359964484474e-05,4.41497377467722,0.0108492818023132,-1.82572967459174,0.132034988257991,0.707448096287028,"Complete Rescue"
"ENSMUSG00000034783","Cd207",-6.1174771052856,0.0011071833737468,5.38112884367921,0.00761795407983238,-0.736348261606393,0.745323773882475,0.879632036387979,"Complete Rescue"
"ENSMUSG00000026414","Tnnt2",6.05115176089404,1.97323717305999e-11,-5.38209437650396,8.26302063088194e-09,0.66905738439008,0.646977763878565,0.889433051619378,"Complete Rescue"
